ticker	cik
cmgr	0001389518
conc	0000790273
chno	0001530874
gtch	0001471781
fmhs	0001811999
pacqf	0001485922
pgas	0001558465
wtkn	0001456453
blxx	0001428389
mmnt	0001653876
fdbl	0001414043
ezrg	0001543066
brbl	0001399306
teum	0001084384
nvgi	0001500122
crftf	0001832761
wtnw	0001713909
ecdd	0000811868
sitoq	0001157817
xspt	0001628104
fcti	0001714379
scrh	0000831489
znrg	0001568875
emdf	0000894552
cbdl	0001776073
spbv	0001338672
obcn	0000789318
lphm	0000058411
gipl	0001837774
blfe	0001929281
msto	0001407591
alpe	0001023298
ecxj	0001823635
sfio	0001484703
qnta	0001691430
webb	0001011901
nwyu	0001372184
asdn	0001425203
fbcd	0001370816
efir	0001106848
muss	0000723733
vtxb	0001373467
appb	0001607549
gsrx	0001381240
masn	0001486452
gyst	0001510524
retc	0001627611
bmxc	0001613895
cxcq	0001073489
clth	0001411036
mngg	0001406588
bncm	0001384939
ltdh	0000093205
hlwd	0001422768
sdvi	0001267919
krfg	0000774415
crxm	0000772320
agtk	0001040850
acca	0001001463
vrus	0001430523
yumaq	0001672326
pxpp	0001660839
xcpl	0001331275
seci	0000925661
cybf	0001522787
epwcf	0001109504
mniz	0001532926
pzoo	0001533427
tkls	0001429393
mdin	0001045707
mnvn	0001284452
abilf	0001652866
syne	0001375063
ahfd	0001477472
gtor	0001499855
eaph	0001071272
brrn	0001397795
kegs	0000884380
dpsm	0001556753
wkln	0001413659
kgji	0001089531
plsi	0001493212
couv	0001450307
aghc	0000885074
cshef	0000908256
biio	0001575420
legx	0001423579
lvpa	0000831378
eegi	0001043150
aggg	0001691906
bssp	0001495028
anfif	0001552448
lrdg	0001569568
gteh	0001591157
neik	0001082027
plyz	0001334589
rcmw	0001797956
logx	0001603494
frli	0001223533
aiko	0001405660
stsc	0001368761
cnna	0001368620
rivx	0001702541
yuka	0001886958
uneq	0001572317
msof	0000766404
mspr	0001802450
msth	0001790320
mssa	0001882464
mtam	0001409175
mtek	0001872964
mtmt	0001036848
mvco	0000924095
murf	0001896212
mtvc	0001885754
mwrk	0001515139
mysn	0001879293
neov	0001748137
ndvnq	0001659183
neat	0001877332
nfnt	0001862327
newyy	0001726189
netc	0001854458
na	0001872302
naas	0001712178
nams	0001936258
naso	0001398172
nbad	0001847888
nbevq	0001579823
nbxg	0001843181
nbld	0001725516
mnx	0001908233
mob	0001898643
mntn	0001863719
mnao	0001710495
mmv	0001874074
mnkpf	0001567892
modg	0000837465
mobv	0001931691
mond	0001828852
mpti	0001902314
mpgr	0001582962
mlan	0001874848
mlxa	0001847408
mlst	0001846362
mltx	0001821586
mkdty	0001758736
mkar	0001871810
mhua	0001835615
mics	0000923601
mio	0001864290
mgom	0001697412
mgld	0001005101
nyax	0001901279
nxl	0001527352
nxmh	0001811530
nxpl	0001058307
nyx	0001679379
oaca	0001837226
oacc	0001845036
oak-pa	0001403528
obe	0001334388
obtc	0001767057
odac	0001849074
ocea	0001836612
nutx	0001479681
nvac	0001859807
nvct	0001875558
nwtn	0001932737
nvx	0001859795
nwac	0001873504
omcl	0000926326
omed	0001469988
onfa	0001541165
onfo	0001825452
ons	0001810200
opal	0001842279
oplf	0001628228
ofst	0001875931
odv	0001431852
odrs	0001610718
olit	0001866816
oig	0001108967
okyo	0001849296
novi	0001915654
note	0001823466
npac	0001844004
npct	0001835068
npfc	0001445831
npfd	0001865389
nowg	0001761911
nrsax	0001663712
nruc	0000070502
nrgv	0001828536
nubi	0001881551
nsts	0001881592
ntar	0001737270
nogn	0001841800
nmai	0001861115
nmco	0001774342
nlsc	0001342219
nlon	0001922194
nic	0001174850
nichx	0001736510
nhwk	0001476963
nhic	0001852931
nftn	0001544400
nftt	0001868304
rit	0001664780
ritm	0001556593
rich	0001856071
rhdm	0001874985
rgti	0001838359
rgg	0001878628
resi	0001555039
revb	0001810560
reun	0001865482
rfac	0001847607
rebn	0001707910
rdxx	0001849166
reai	0001874113
rene	0001889112
rciax	0001628040
rcpi	0001849840
rcs	0000916183
rdmr	0001657249
rdtx	0001843548
rbrxf	0001278465
rbnk	0001535665
rbt	0001862068
rcac	0001874218
rccc	0001665598
rcda	0001849801
qtek	0001839412
qnzl	0001841593
qqcy	0001776641
qree	0001295961
ramx	0001883138
raya	0001825875
qvcd	0001254699
radd	0001847512
racy	0001860484
pwup	0001847345
pxmd	0001811623
qncx	0001662774
qngy	0001794621
qind	0001393781
qbts	0001907982
qhi	0001792799
ptwo	0001930313
prdex	0001568905
prdt	0001853232
pre	0001876431
pr	0001658566
ppya	0001894057
pplt	0001460235
prlh	0001856161
prmi	0001748669
prok	0001850270
proq	0001932777
psgi	0001880249
psly	0001931373
psny	0001884082
psoix	0001608016
pse	0001913715
przo	0001916241
pmac	0001870068
pmby	0001898798
pmec	0001891944
pmfax	0001723701
pltm	0001690842
plur	0001158780
plao	0001849737
pnyg	0001784058
poet	0001437424
pol	0001810140
port	0001865200
pmn	0001374339
pmtm	0001718271
pnac	0001858180
pgrm	0001884434
pgru	0001873331
pgff	0001902700
pet	0001842356
perf	0001899830
pepg	0001835597
pev	0001879848
pfflx	0001688554
pfhc	0001881487
pgy	0001883085
phcc	0001861681
pics	0001841644
pacl	0001890897
paci	0001853070
oz	0001807046
pall	0001459862
owscx	0001748680
osa	0001934064
osaa	0001845619
ounz	0001546652
ost	0001803407
pcm	0000908187
pdskx	0001756404
pdro	0001627554
pdpg	0001902930
pegy	0000022701
paxs	0001886878
parg	0001495648
para	0000813828
pblt	0001771815
loha	0001785880
lnzny	0001592651
lnw	0000750004
llap	0001835512
lkva	0001853790
lre	0001888980
lrhc	0001879403
lrttf	0001547660
lqly	0001787123
lpcn	0001535955
love	0001701758
ltafx	0001496254
lspr	0001859007
lsta	0000320017
lsak	0001041514
lsdi	0001865127
lendx	0001658645
ldsp	0001898570
ledg	0001872206
lfev	0001916741
lfac	0001851266
lfta	0001851991
lfly	0001785592
lftru	0001822873
lgcp	0001661166
licn	0001876766
lifd	0001391135
livb	0001875257
lipo	0001347242
lhtv	0001296884
lgmk	0001566826
lhca	0001852084
lgst	0001860871
lvvp	0001387061
lvvr	0001563756
lxam	0001740695
lvdw	0001503658
lvac	0001855450
ltva	0001851195
lucy	0001808377
matv	0001000623
marx	0001892922
maia	0001878313
madl	0001052354
maaq	0001870144
mana	0001852023
lyt	0001816319
lzgi	0001126115
mdv	0001645873
mdvp	0001671077
megi	0001855066
megl	0001881472
mgam	0001886362
mfic	0001278752
mfrm	0001883331
meta	0001326801
mdl	0001370496
mdls	0001645108
mdlvy	0001933644
mcty	0001846752
mbsc	0001856589
mcac	0001895249
kcrd	0001696025
ketr	0001866907
kbtc	0001790727
karx	0001729637
kbsg	0001631256
kntk	0001692787
knw	0001074828
knsw	0001885444
kitt	0001849820
klc	0001873529
kpnt	0001826202
kscp	0001600983
kwe	0001889823
kvsd	0001847037
kych	0001865701
kth	0001283464
ktn	0001283337
kusa	0001467845
kwik	0001884164
lab	0001162194
laixy	0001742056
lanv	0001922097
larax	0001753712
latg	0001868269
lbbb	0001867287
lbgj	0001896425
lcfy	0001875547
lcla	0001854906
ivcp	0001845123
ivvd	0001832038
ixhl	0001873875
izm	0001854572
jcse	0001905511
jewl	0001884072
jfbr	0001885408
jengq	0001538789
jbk	0001284143
ivbt	0001629205
ivca	0001852889
ivcb	0001857410
isign	0000727634
itaq	0001841586
ispo	0001820566
jggc	0001857518
jia	0001798255
jjoc	0001861733
jppyy	0001616291
juns	0001679628
kal	0001909152
jz	0001852440
jwac	0001883799
kacl	0001865468
gten	0001897941
gtac	0001848821
gsun	0001826376
gwav	0001589149
gwghq	0001522690
gvac	0001867183
gvbt	0001571804
gug	0001864208
gttj	0001368757
gxlm	0001761325
gxxy	0001481585
gwygu	0001812641
hac	0001866411
haia	0001848861
higr	0001807616
hkd	0001809691
hkit	0001742341
hils	0001861657
hlco	0001441082
hllk	0001331421
hma	0001850529
hmac	0001894370
hlst	0001944977
hlp	0001855557
hln	0001900304
hdls	0001804506
hcvi	0001842937
hcma	0001845368
hghh	0001665421
hgia	0001868110
hesp	0001907702
gsrm	0001901799
gsgg	0001668523
grrr	0001903145
grta	0001600626
grtr	0001905312
grouy	0001437710
grov	0001841761
grnt	0001928446
grna	0001822691
grfx	0001816723
graz	0001734237
goxs	0001791405
gosc	0001858939
golq	0001746278
gpat	0001834526
gplb	0001392449
gpldf	0001300050
gmfi	0001866547
gmwx	0001781929
gnlx	0001231457
gns	0001847806
gldm	0001618181
gle	0001908705
gliv	0001852024
glnk	0001852025
glns	0001375348
glxy	0001859392
gltr	0001483386
glst	0001922331
gls	0001805087
hmnty	0001915760
hlvx	0001888012
hnvr	0001828588
hnra	0001842556
hpac	0001871667
hpco	0001892480
hoti	0001615647
hour	0001874875
hous	0001398987
hori	0001865533
htcr	0001892322
hthc	0001714420
htia	0001561032
hrdg	0001816978
hscs	0001468492
hs	0001867684
hwgc	0001623590
hyiv	0001849812
hwni	0001413891
hwtr	0001144546
hypb	0001923673
hzag	0001900554
hzen	0001748945
huda	0001853047
huak	0001812673
hubc	0001905660
ibg	0001924482
iaum	0001759124
iaux	0001853962
iaci	0001892876
icg	0001895597
icga	0001837177
icgc	0001878482
icr-pa	0001690012
idr	0001030192
idiv	0001688487
intm	0001835104
intr	0001864163
ints	0001567264
inki	0001753373
iraa	0001831874
ipx	0001898601
ionr	0001896084
ilag	0001814963
impp	0001876581
igacu	0001819496
ie	0001879016
ifin	0001862935
ihita	0001698508
igta	0001866838
cnrlx	0001690996
cnrox	0001737936
cnxa	0001674440
cohr	0000820318
cotrp	0001283602
corz	0001839341
conxu	0001823000
cprdx	0001762562
cpaq	0001873964
clrs	0001801956
clrc	0001903392
cmca	0001865248
clic	0001843983
clin	0001883984
cmcz	0001673362
cmrf	0001498547
cmra	0001907685
cngl	0001867443
cnaq	0001842431
cncl	0001130889
cslm	0001875493
crxtq	0001817944
csca	0001731899
crec	0001851230
crdo	0001807794
crgh	0001798458
cptn	0001498233
crcl	0001876042
crbg	0001889539
cwpe	0001741220
cxac	0001856242
cvua	0000889348
cvmca	0001567925
ctkyy	0001734262
ctm	0001877939
cvf	0001871717
efht	0001922858
egac	0001851366
egio	0001391127
eic	0001754836
ehab	0001803737
eioax	0001751156
elgp	0001885493
elmsq	0001784168
elep	0001865833
elbm	0001907184
elc	0001348952
eawc	0001686515
ecec	0001909658
ecbk	0001914605
edgs	0001614826
edbl	0001809750
ecoa	0001884431
ecox	0001144169
ee	0001888447
duet	0001890671
dycu	0001830569
dxyz	0001843974
dzgh	0001883389
eaas	0001737189
drct	0001880613
drs	0001833756
drts	0001871321
dsgr	0000703604
dsty	0001879560
dspk	0001917762
dsro	0000924396
dtla-p	0001575311
dpui	0001791929
dpac	0001864132
do	0000949039
dmyy	0001915380
dnax	0001419995
dnify	0001487739
dma	0001523289
distu	0001818605
diam	0001825786
dino	0001915657
defy	0001886015
desr	0001882148
deft	0001888274
dcre	0001854149
deci	0001668069
deca	0001913577
dcfc	0001862490
dc	0001852353
dbv	0001354730
dave	0001841408
daoo	0001870471
frgt	0001687542
frge	0001827821
frprf	0001830162
fp	0001900035
frza	0001901305
fshp	0001850059
fspr	0001558536
fropx	0001732078
frtx	0000819050
fte	0001856114
ftfi	0000872203
fsrd	0001832351
fthwf	0001941771
ftii	0001889450
flrz	0001787462
frbn	0001874495
forl	0001936255
fogo	0001883631
glasf	0001848731
gjh	0001286405
gjo	0001340909
gjp	0001343491
gjs	0001356284
gjt	0001357660
gif	0001844512
ggr	0001886190
ghix	0001894630
ggaa	0001865697
gge	0001158420
ggi	0001842966
gfld	0001842327
gfgd	0001876714
genq	0001853112
gety	0001898496
gdst	0001858007
gehi	0001708441
geex	0001856774
gels	0001920092
gemz	0001104023
gbtt	0001657564
gc	0001805586
gdnr	0001858912
gct	0001857816
gctk	0001506983
gbtc	0001588489
gbtg	0001820872
gbat	0001852040
gbbk	0001894951
gabc	0000714395
gamc	0001841125
gaq	0001852061
fxc	0001353612
fxco	0001817565
fxf	0001353615
fwfw	0001492617
fxa	0001353614
fxb	0001353611
epow	0001780731
ep	0000887396
enjyq	0001830180
enov	0001420800
entf	0001870925
eoco	0001843917
embc	0001872789
emcg	0001869601
elsn	0001880047
elv	0001156039
enac	0001860220
emtx	0001254348
emwpf	0001532981
emld	0001889123
endi	0001908984
endpq	0001593034
encp	0001879373
eu	0001500881
eubg	0001171326
etcg	0001705181
eta	0001829237
eti-p	0001427437
ethe	0001725210
evgr	0001900402
evex	0001823652
eve	0001861121
esh	0001918661
esab	0001877322
esac	0001865506
fbox	0001747624
faze	0001839360
fcrex	0001688897
fdha	0001868951
fcci	0001807689
ezagoo	0001752372
exod	0001821534
exro	0001459762
exac	0001844019
evvl	0001759424
fepi	0000726516
fexd	0001852407
feam	0001888654
fgnb	0001844364
fgi	0001864943
fgld	0001858258
fgmc	0001906133
fhlt	0001851182
flct	0001912287
fllz	0001659207
flfv	0001912582
figi	0001791325
fhp	0001785343
fio	0001899194
fip	0001899883
filg	0001852039
aima	0001903464
aidg	0001702015
aiu	0001722380
agxpf	0001482436
ahrn	0001856696
aib	0001882963
aggx	0001085596
agss	0001514443
afri	0001903870
afiiq	0001655075
afhif	0001539894
affg	0001469038
aftx	0001792694
alnaq	0001624658
aloha	0001862733
alor	0001883962
alte	0001842428
altt	0001843079
alr	0001159281
alsa	0001865111
alwn	0001908211
alvo	0001898416
akli	0001850266
akan	0001888014
alef	0001887389
aleh	0001806905
allg	0001874474
aaidx	0001754927
aagr	0001884334
aaau	0001708646
aacp	0001822365
acax	0001897245
acab	0001893219
acac	0001914023
aclx	0001786205
aclhf	0001871737
accv	0001847499
acru	0001407573
acrg	0000773717
acmsy	0001850767
acnt	0000095953
acon	0001635077
aeae	0001852016
adrt	0001864032
aeib	0001875655
afar	0001901886
angh	0001871983
antx	0001880438
anvi	0001570132
aogo	0001881741
apca	0001862993
aort	0000784199
apgc	0001840632
apgn	0001814140
amlx	0001658551
amtd	0001769731
ampx	0001899287
apoa	0001862462
arac	0001853864
arag	0001895812
aqu	0001861063
aqub	0001863974
aqpw	0001317833
apxi	0001868573
apxx	0001653710
armt	0001534155
armv	0001625285
ark	0001843093
aren	0000894871
asfh	0001828748
asav	0001669368
ascix	0001716885
ascb	0001876716
asca	0001868775
aspx	0001846459
aspp	0001906195
asst	0001920406
asns	0001141284
aspi	0001921865
atek	0001882198
ater	0001757715
atat	0001853717
atak	0001883788
atla	0001869089
atryx	0001740076
atwo	0001844940
aust	0001817740
aurv	0001849006
az	0001866030
axin	0000835662
axh	0001855302
awys	0001021917
axac	0001898019
btcw	0001850391
bsec	0001724001
brsh	0001913210
brni	0001851651
brkh	0001871638
btmd	0001819253
btnc	0001844028
btog	0001735556
btvc	0001846599
btru	0001709385
btry	0001857971
bttc	0001066764
bwv	0001782107
bwaq	0001878074
bull	0001872195
catl	0001846470
cblo	0001882781
cccp	0001696411
bzwr	0001830503
byno	0001801417
bxt	0001750145
byn	0001852633
calq	0001843080
cadcx	0001678124
chmt	0001765048
chrd	0001486159
chscp	0000823277
chsn	0001825349
chea	0001856948
chgi	0001284450
chg	0001893311
cite	0001848437
cinc	0001868734
cjoy	0001895159
cjax	0001763925
cipi	0001108645
city	0000872202
cdmnf	0001875236
cdtg	0001793895
cdp	0001786485
ceai	0001795938
cecl	0000926865
cedax	0001722837
ceac	0001916148
cead	0001482541
cclfx	0001735964
cfsb	0001879103
cffi	0000913341
cffs	0001839519
cenn	0001707919
cets	0001936702
bign	0001753391
bigz	0001836057
bior	0001580063
bios	0001856653
bitw	0001723788
bksw	0001759528
blco	0001860742
blac	0001840425
bleu	0001843370
blte	0001889109
bngo	0001411690
bmnr	0001829311
bmr	0001899005
bnrg	0001901215
bno	0001472494
bnow	0001877788
boc	0001494582
bocn	0001856961
brac	0001865120
brcnf	0001158399
brcc	0001891101
brig	0001849349
brd	0001847351
bouw	0001909142
bpac	0001856724
bpypm	0001545772
bdrl	0001000683
bdry	0001610940
bds	0001831833
beke	0001809587
beep	0001918056
belp	0001749817
bfh	0001101215
bfac	0001880441
bgac	0001916902
bgfdx	0001710523
bgtk	0001518720
bhm	0001903382
biaf	0001712762
bgxx	0001886799
bbmpy	0001553920
bbbt	0001409999
bbop	0001814102
bcan	0001888151
bbuc	0001871130
bcgf	0001932629
bar	0001690437
banl	0001914805
ball	0000009389
aztgy	0001921332
back	0001729944
baer	0001941536
unoo	0001849470
unl	0001405513
unss	0001434389
ukwi	0001856659
ueri	0001888577
uga	0001396878
ufin	0001831583
tytp	0001873951
tyde	0001892492
udn	0001383149
ubxg	0001888525
urgp	0000932352
usax	0001874981
upow	0001469115
upxi	0001775194
upyy	0001677897
usl	0001405528
ussc	0001851893
usqix	0001691570
usea	0001912847
usci	0001479247
vbnk	0001690639
vboc	0001853920
vaqa	0001851169
vani	0001266806
vacx	0001865249
utxou	0001793081
uup	0001383151
utaa	0001879221
vrax	0001885827
vnmt	0001605057
vnrx	0000093314
voxr	0001907909
vuso	0001855011
vvx	0001601548
vwfb	0001913838
vzla	0001796073
vybe	0001803977
vxi	0001689258
vssa	0001897342
vigl	0001827087
vmca	0001892747
vflex	0001681717
vhna	0001868640
vemc	0001846764
vcor	0001627041
vcrrx	0001687898
vedu	0001892274
vdnt	0001862979
vcmix	0001515001
vcxb	0001848948
syqh	0000710782
sym	0001837240
szzl	0001829322
tacq	0001852038
tdrk	0001282496
tcoa	0001846750
tcrt	0001107421
tdai	0001904958
tcbp	0001872812
tcgi	0001879270
tbld	0001820378
tbmcu	0001934945
tf	0001882958
tgaa	0001847355
tgl	0001905956
tfpm	0001829726
tfsa	0001577134
tenk	0001851484
teslu	0001877934
tete	0001900679
tekc	0001847419
ther	0001362703
thmb	0001846735
thch	0001877333
thrd	0001923840
tgr	0001863099
tiplx	0001551047
tirx	0001782941
tklf	0001836242
tlgy	0001879814
tlf	0000909724
tmna	0001648365
tmin	0001613685
tnon	0001560293
tmq	0001543418
tmtc	0001879851
tnt	0001558924
tony	0001735532
top	0001848275
tpet	0001898766
tpg	0001880661
tpta	0001674356
trcc	0001843875
trde	0001111559
tufu	0001863032
turo	0001514587
twic	0001845865
twcg	0001845855
twcm	0001849512
twen	0001926451
tto	0001843556
tsifx	0001725295
tsio	0001900830
tsiv	0001892387
trlc	0001550453
trlef	0001648636
trirf	0001819876
trny	0001844300
tsgn	0001899770
stss	0001737995
stry	0001884697
strw	0001782430
stwy	0001897640
suac	0001885461
str	0001703785
stew	0000102426
stkh	0001828098
stix	0001896049
stet	0001858684
svni	0001849288
svre	0001894693
svv	0001883313
swgc	0001848669
swvl	0001875609
svii	0001843477
svmb	0001647822
sunf	0001873885
supb	0001925179
sprj	0001552164
spty	0001840102
spta	0001848452
ssic	0001843162
srrix	0001581005
srts	0001494891
sst	0001805833
sssc	0001870079
stek	0001511820
stbx	0001914818
sov	0000811830
spcm	0001880968
soun	0001840856
sosh	0001861785
speyx	0001729895
spfx	0001807893
spgc	0001934245
spgl	0001847618
sond	0001819395
somc	0000703699
snti	0001854270
smr	0001822966
smx	0001940674
smxt	0001519472
smst	0001585389
smtk	0001817760
smsa	0001824988
sivr	0001450922
simpq	0001274032
sire	0001575051
skyx	0001598981
skyh	0001823587
skfg	0001794942
skgr	0001912461
smge	0001675426
slta	0001880175
smfl	0001851860
sldx	0001827620
slna	0001909417
sed	0001883037
sdwl	0001753931
scrm	0001893325
scth	0001703157
scps	0001772028
sdch	0001022505
sdec	0001734669
scua	0001853594
scit	0001803487
scem	0001851091
sbig	0001801602
sbp	0001884713
sflm	0001086313
sfco	0001831523
ses	0001819142
sesg	0001837824
sesu	0001885336
sfwj	0001919847
sgly	0001422892
sge	0001893448
sghc	0001878057
sghl	0001855885
sgol	0001450923
shap	0001881462
shel	0001306965
shmy	0001766267
shua	0001886268
shph	0001757499
siaf	0001488419
sigq	0001867955
rjac	0001852495
rlty	0001866874
rmmz	0001870833
rmri	0001556179
rmpl	0001644771
roar	0001890380
rocl	0001885998
rotk	0001858721
rpgl	0001912884
rsmxf	0001858994
sanb	0001856689
sasi	0000788611
satl	0001874315
satt	0001661600
satx	0001915403
rytm	0001649904
saayy	0001062750
sai	0001847075
saddp	0000313151
sagn	0001639953
saga	0001855351
rto	0000930157
rtgn	0001836295
rtl	0001568162
rtva	0001817241
rvlp	0001739426
rwod	0001907223
rtpx	0001828109
rvsn	0001743905
rvr	0001891367
rynl	0001283789
yswy	0001859836
yjgj	0001699709
ygf	0001875496
ymat	0001875016
yosh	0001898604
yota	0001907730
zhec	0001594114
zghb	0001778404
zfox	0001823575
zcsh	0001720265
zaag	0001893124
xptfx	0001677615
xwamx	0001555085
xwmfx	0001525355
xsiax	0001124959
xygj	0001885840
ybzn	0001885514
ycqh	0001794276
ycrm	0001624517
xgeix	0001642563
xilsx	0001616037
xpon	0001894954
xpdb	0001855474
xpasx	0001682662
zrfy	0001285543
zsanq	0001587221
ztek	0001904501
ztop	0001869901
zlme	0001489300
zmeny	0001838937
zimv	0001876588
zing	0001844270
wlgs	0001899658
wlds	0001887673
west	0001806347
weth	0001826660
wds	0000844551
wdtk	0001422296
wdi	0001819559
wefcx	0001586009
weib	0001717976
weidy	0001734902
weix	0001771951
wel	0001877557
wcap	0001800044
wavs	0001868419
wbd	0001437107
xesp	0001709542
xfci	0001379043
xalcx	0001729678
xcapx	0001467631
wxt	0001905448
wytc	0001560143
wtma	0001866226
wpa	0001927596
woda	0001862681
wnft	0001528188
wnlv	0001558740
wnnr	0001843714
wly	0000107140
wrnt	0001900564
wrpt	0001842138
bmymp	0000014272
usb-pa	0000036104
brk-a	0001067983
jpm-pc	0000019617
jpm-pd	0000019617
lvmhf	0000824046
bml-ph	0000070858
bml-pg	0000070858
bml-pl	0000070858
bac-pb	0000070858
bac-pk	0000070858
babaf	0001577552
bac-pl	0000070858
nonof	0000353278
bac-pe	0000070858
bml-pj	0000070858
rydaf	0001306965
toyof	0001094517
wfc-pl	0000072971
wfc-pq	0000072971
wfc-py	0000072971
asmlf	0000937966
wfc-pr	0000072971
nvsef	0001114448
azncf	0000901832
tbb	0000732717
c-pj	0000831001
ptr	0001108329
pccyf	0001108329
ttfnf	0000879764
bhplf	0000811809
hbcyf	0001089113
unlyf	0000217410
stohf	0001140625
bpaqf	0000313807
snynf	0001121404
sapgf	0001000184
